pair_id,incident_id,attack_type,attack_category,outcome_summary,observed_behaviour,atom_full_id,standard,control_id,control_name,atom_key,atom_claim,label_hint,label,evidence_note
INC-011-B__ISO.9.4.2.b,INC-011-B,Recon-OS_Scan,Recon,"19 patients' wearable telemetry (HR, SpO2, activity) accessible from the compromised gateway for approximately 48 hours. Breach confirmed. Root cause chain: OS fingerprint disclosed → CVE identified →…","At 06:47 UTC, 16,832 observed network flows from an external IP (185.220.101.4, a Tor exit node) swept the demilitarised zone containing patient wearable gateways at a mean rate of 148.1 packets per second (peak 90,366.6 pkt/s) over 29 minutes. The OS fingerprinting scan identified all three gateways as 'Linux 5.10 (Raspbian)' based on TCP window size, TTL, and SYN option field analysis. The gateways were directly internet-accessible on port 22 (SSH) — a configuration left in place for vendor re…",ISO.9.4.2.b,ISO 27002,ISO.9.4.2,Secure Log-on Procedures,b,The organization shall control access to applications by a secure log-on procedure where required.,Y,,
INC-011-B__ISO.12.6.1.a,INC-011-B,Recon-OS_Scan,Recon,"19 patients' wearable telemetry (HR, SpO2, activity) accessible from the compromised gateway for approximately 48 hours. Breach confirmed. Root cause chain: OS fingerprint disclosed → CVE identified →…","At 06:47 UTC, 16,832 observed network flows from an external IP (185.220.101.4, a Tor exit node) swept the demilitarised zone containing patient wearable gateways at a mean rate of 148.1 packets per second (peak 90,366.6 pkt/s) over 29 minutes. The OS fingerprinting scan identified all three gateways as 'Linux 5.10 (Raspbian)' based on TCP window size, TTL, and SYN option field analysis. The gateways were directly internet-accessible on port 22 (SSH) — a configuration left in place for vendor re…",ISO.12.6.1.a,ISO 27002,ISO.12.6.1,Management of Technical Vulnerabilities,a,The organization shall obtain information about technical vulnerabilities of information systems in a timely fashion.,Y,,
INC-012-B__HIPAA.164.312.a.1.a,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",HIPAA.164.312.a.1.a,HIPAA,HIPAA.164.312.a.1,Access Control — Standard,a,The covered entity shall implement technical policies for electronic information systems that maintain ePHI.,Y,,
INC-012-B__HIPAA.164.312.a.1.b,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",HIPAA.164.312.a.1.b,HIPAA,HIPAA.164.312.a.1,Access Control — Standard,b,The covered entity shall implement technical procedures for electronic information systems that maintain ePHI.,Y,,
INC-012-B__HIPAA.164.312.b.b,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",HIPAA.164.312.b.b,HIPAA,HIPAA.164.312.b,Audit Controls — Standard,b,The covered entity shall implement software mechanisms that record activity in information systems containing ePHI.,Y,,
INC-012-B__HIPAA.164.312.e.1.a,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",HIPAA.164.312.e.1.a,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,a,The covered entity shall implement technical security measures to guard against unauthorized access to ePHI being transmitted over an electronic communications network.,Y,,
INC-012-B__ISO.9.4.2.a,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",ISO.9.4.2.a,ISO 27002,ISO.9.4.2,Secure Log-on Procedures,a,The organization shall control access to systems by a secure log-on procedure where required.,Y,,
INC-012-B__ISO.12.4.1.a,INC-012-B,Recon-Port_Scan,Recon,"Scan contained. Only three ports disclosed (443, 8883, 2000), all expected. No ePHI accessible. No authentication bypass attempted. Allowlist firewall operated as designed. Logged and documented. No r…","At 19:41 UTC, 83,981 observed network flows from 91.108.56.4 (Shodan crawlers, confirmed by reverse DNS and Shodan attribution header in HTTP probes) scanned the IoMT DMZ segment's entire /24 address space across all 65,535 TCP ports over 94 minutes. Mean flow rate was 88.8 packets per second (peak 141,582.6 pkt/s). The segment's allowlist firewall (Palo Alto PA-820, application-default policy) responded with TCP RST for all ports not explicitly permitted; SYN-ACK responses were observed only on…",ISO.12.4.1.a,ISO 27002,ISO.12.4.1,Event Logging,a,The organization shall produce event logs recording user activities.,Y,,
INC-013-C__HIPAA.164.312.a.1.a,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.a.1.a,HIPAA,HIPAA.164.312.a.1,Access Control — Standard,a,The covered entity shall implement technical policies for electronic information systems that maintain ePHI.,Y,,
INC-013-C__HIPAA.164.312.a.1.c,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.a.1.c,HIPAA,HIPAA.164.312.a.1,Access Control — Standard,c,The covered entity shall allow access only to persons who have been granted access rights.,Y,,
INC-013-C__HIPAA.164.312.a.1.d,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.a.1.d,HIPAA,HIPAA.164.312.a.1,Access Control — Standard,d,The covered entity shall allow access only to software programs that have been granted access rights.,Y,,
INC-013-C__HIPAA.164.312.c.1.e,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.c.1.e,HIPAA,HIPAA.164.312.c.1,Integrity — Standard,e,The covered entity shall implement electronic mechanisms to corroborate that ePHI has not been altered in an unauthorized manner.,Y,,
INC-013-C__HIPAA.164.312.d.a,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.d.a,HIPAA,HIPAA.164.312.d,Person or Entity Authentication — Standard,a,The covered entity shall implement procedures to verify that a person seeking access to ePHI is the one claimed.,Y,,
INC-013-C__HIPAA.164.312.e.1.a,INC-013-C,MQTT-Malformed_Data,MQTT,"Heap overflow via malformed MQTT REMAIN-LENGTH field corrupted session table, enabling three unauthenticated SUBSCRIBE hijacks. 14 minutes of real-time glucose ePHI (patient-identifiable via device se…","At 09:05 UTC, the CGM integration gateway received 5,130 malformed MQTT PUBLISH packets — matching the CICIoMT2024 MQTT-Malformed_Data flow count — from 10.3.7.92 (a compromised pharmacy workstation) targeting topic /cgm/+/glucose. Each PUBLISH packet included a malformed remaining-length field (0xFFFFFFFF, maximum 4-byte value encoding) that triggered a heap buffer overflow in the gateway's MQTT parsing library (EMQ X plugin v3.4.12, unpatched). The overflow corrupted 32 bytes of heap memory ad…",HIPAA.164.312.e.1.a,HIPAA,HIPAA.164.312.e.1,Transmission Security — Standard,a,The covered entity shall implement technical security measures to guard against unauthorized access to ePHI being transmitted over an electronic communications network.,Y,,
